step,type,amount,sender_account_no,sender_balance_before,sender_balance_after,receiver_account_no,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,device_id,ip_address,geolocation_lat,geolocation_long,auth_method,row_source
335,TRANSFER,73000.0,C8992641070,73500.0,500.0,C5175100350,0.0,73000.0,1,0,94a1eab0-b9c0-37aa-3289-f58b1923cafc,123.24.127.47,10.574627,106.828472,SMART_OTP,paysim
335,TRANSFER,354811.26,C6916682289,5367.0,0.0,C5723406159,2469364.48,2824175.74,0,0,ec648a9b-3cf1-c29e-09b4-413ca45ca94a,145.27.76.6,21.060676,105.850481,SMART_OTP,paysim
336,TRANSFER,38000.0,C8711814319,38500.0,500.0,C7895014276,0.0,38000.0,1,0,c1e1f813-747a-c231-b95e-44e3965349ee,88.248.236.224,11.037954,106.43612,SMART_OTP,paysim
336,TRANSFER,5853.54,C5484753041,260000.43,0.0,C9506784513,0.0,6000.0,1,0,12b99a50-8cb6-d1f0-a509-6396761579e7,147.75.11.134,12.582016,109.177084,SMS_OTP,synthetic_activity
337,TRANSFER,34000.0,C3075995432,34500.0,500.0,C5175100350,0.0,34000.0,1,0,e4406398-f8eb-7113-6aee-a07ac387d8eb,114.45.192.56,18.836081,105.694996,SMS_OTP,paysim
337,TRANSFER,57825.41,C9308753501,9509.18,0.0,C9949514646,0.0,56000.0,1,0,e32a8787-1824-6315-ad49-e0727f843004,13.246.20.206,11.002909,106.86518,FACE_ID,synthetic_activity
337,TRANSFER,297956.81,C6488800983,3505074.38,3207117.57,C3584684113,5886601.82,6184558.63,0,0,05fef7bc-28f7-8d49-a2bc-491ec1cdc9a4,227.161.20.187,12.196095,109.219417,SMART_OTP,synthetic_activity
338,TRANSFER,48000.0,C9300997070,48500.0,500.0,C7895014276,0.0,48000.0,1,0,3075f9af-ce7d-765b-634c-25ea2d28746a,134.110.76.146,21.05915,105.556629,SMART_OTP,paysim
338,TRANSFER,73256.53,C8008341785,11532.0,0.0,C7285340719,0.0,73256.53,0,0,60d8039e-92aa-71d5-61e7-2ff58cf50927,63.53.139.14,20.894815,106.653996,SMART_OTP,paysim
338,TRANSFER,41744.88,C4336585435,117264.56,75519.68,C1636242484,0.0,48000.0,1,0,12b99a50-8cb6-d1f0-a509-6396761579e7,58.142.105.75,10.803422,106.680859,SMS_OTP,synthetic_activity
339,TRANSFER,52000.0,C7290577367,52500.0,500.0,C7895014276,0.0,52000.0,1,0,b69aca1e-985d-654b-0325-58201a49de98,125.244.85.92,16.048084,108.221125,SMS_OTP,paysim
340,TRANSFER,69000.0,C7614528759,69500.0,500.0,C5175100350,0.0,69000.0,1,0,c098e2b4-7a79-8ed4-2a0b-fd9ff58f9bdd,2.171.219.132,21.297664,105.497823,SMS_OTP,paysim
340,TRANSFER,232620.75,C9844029369,2752167.38,2519546.63,C76539562,649363.78,881984.53,0,0,fb29ff36-2155-fba8-35b8-23e420168e6d,20.5.199.124,11.889746,108.4212,SMART_OTP,synthetic_activity
341,TRANSFER,78000.0,C8958987526,78500.0,500.0,C7895014276,0.0,78000.0,1,0,d343bf88-d1f3-79b1-8ebb-8208a0ee404f,17.97.136.15,10.020164,105.758784,FACE_ID,paysim
342,TRANSFER,38000.0,C5183605513,38500.0,500.0,C7895014276,0.0,38000.0,1,0,2d5c4588-c60e-35b6-6864-fe6b7400c7a1,14.52.62.193,20.861049,106.703237,SMS_OTP,paysim
343,TRANSFER,80000.0,C3259274595,80500.0,500.0,C3813764850,0.0,80000.0,1,0,94a1eab0-b9c0-37aa-3289-f58b1923cafc,230.127.113.114,15.993982,108.259152,FACE_ID,paysim
343,TRANSFER,12376.63,C5484753041,516449.7,0.0,C598218363,0.0,11000.0,1,0,9a0278a6-1e67-73d7-f3aa-972bebf45b9d,75.172.18.65,11.953449,109.456714,SMART_OTP,synthetic_activity
344,TRANSFER,32000.0,C2164807196,32500.0,500.0,C3813764850,0.0,32000.0,1,0,9baa0785-38f2-17f0-b831-4c26b23f4738,2.81.64.202,9.987728,105.798389,SMART_OTP,paysim
344,TRANSFER,79654.04,C6004033866,2455587.5,2375933.46,C1949344258,0.0,80000.0,1,0,33e1f2af-32cc-ea25-31fd-1e5ef86561ef,26.73.159.18,20.744515,106.989428,SMS_OTP,synthetic_activity
345,PAYMENT,20436.55,C6896323158,48624.0,28187.45,C6587732886,0.0,0.0,0,0,bbfc5dc1-fff4-46b9-bb46-8c13f28a030b,140.238.21.119,9.986277,105.787945,FACE_ID,paysim
345,CASH_IN,157973.74,C4766091138,883717.84,1041691.57,C1796510158,526494.44,368520.7,0,0,fec58a89-1db3-c075-6fb9-de377796048f,42.1.98.29,10.011265,105.736628,FACE_ID,paysim
345,CASH_IN,489692.31,C5803867546,56236.83,545929.14,C5155789138,2170479.68,1680787.38,0,0,b2d2570a-2ef6-34f2-a8b9-7820e92c5b92,127.140.147.250,10.026396,105.700552,SMS_OTP,paysim
345,TRANSFER,36000.0,C9349742934,36500.0,500.0,C6039705225,0.0,36000.0,1,0,4e9dfdb6-4bf6-6063-8b91-7e2daaf9ee3e,13.186.247.44,10.779902,106.617471,SMS_OTP,paysim
345,TRANSFER,160101.22,C6754872227,0.0,0.0,C4126353349,1375902.28,1536003.5,0,0,f032c262-243b-7101-fdf4-8930a265df65,33.24.45.152,20.903391,106.656381,SMS_OTP,paysim
346,TRANSFER,795142.61,C4561063132,0.0,0.0,C6287695212,1276885.63,2072028.24,0,0,960f69fc-f6a6-46ee-8dd7-e05244e7a702,146.105.115.22,20.796994,106.645013,SMART_OTP,paysim
346,TRANSFER,62000.0,C2226064412,62500.0,500.0,C6039705225,0.0,62000.0,1,0,27035b27-958c-2936-b186-78ce4e40bfba,48.20.4.214,18.954986,105.743295,FACE_ID,paysim
346,CASH_IN,252744.25,C7546983863,6302117.5,6554861.75,C4200892870,915493.33,662749.08,0,0,b998e2d3-6d1e-0d7d-1402-96ee81e6935f,63.109.46.156,20.804594,106.693535,FACE_ID,paysim
346,CASH_OUT,634.31,C5440215434,710.48,76.17,C6281128903,0.0,0.0,0,0,f0fbdb65-a6a5-790a-c1ad-e98a0c3838a5,75.172.18.65,21.06716,105.848968,SMART_OTP,synthetic_activity
347,TRANSFER,66000.0,C3223923124,66500.0,500.0,C3813764850,0.0,66000.0,1,0,b3dd7820-bd20-c36a-2705-24cbe704b115,221.116.150.63,19.000837,105.347043,SMART_OTP,paysim
347,PAYMENT,54430.67,C4346152411,356150.5,301719.82,C8768910248,0.0,0.0,0,0,178a8c73-f53b-a020-be2d-e8c89fe3f824,217.149.25.152,20.838429,106.712013,SMART_OTP,paysim
347,TRANSFER,17450.73,C7612150684,24305.16,6854.43,C5464095171,0.0,15508.14,0,0,e3826da1-6cce-4c23-4e55-f3fe37f5c238,185.95.134.66,12.272586,109.153585,SMART_OTP,synthetic_activity
348,TRANSFER,69000.0,C1102413633,69500.0,500.0,C3813764850,0.0,69000.0,1,0,6498da39-d7c8-f02c-2ea5-312ac942e6e8,37.22.169.216,12.118523,108.957452,FACE_ID,paysim
348,TRANSFER,158671.05,C9053881695,0.0,0.0,C3214144579,161795.68,320466.73,0,0,dcc7eb51-4598-ab17-338f-0430a2b6eddc,86.139.254.115,18.731447,105.70341,SMART_OTP,paysim
348,PAYMENT,48091.95,C4088250185,17362.0,0.0,C7230045708,0.0,0.0,0,0,aefc6ef1-c4bb-4ace-d0c8-da67bec62bbe,36.219.193.184,12.18773,109.204474,SMS_OTP,paysim
348,CASH_OUT,296575.79,C6488800983,3207117.57,2910541.78,C135407153,1537033.54,1833609.33,0,0,bbc99473-4363-589c-3249-5cff89e2df24,227.161.20.187,12.249876,109.228709,SMS_OTP,synthetic_activity
349,TRANSFER,66000.0,C2701369254,66500.0,500.0,C3813764850,0.0,66000.0,1,0,2b2bf58c-6da5-8dad-f56a-abc050fb35b0,140.223.5.244,20.704452,105.685617,SMS_OTP,paysim
349,PAYMENT,9553.15,C9341026907,82310.11,72756.96,C6464614285,0.0,0.0,0,0,6ef54cee-bc24-3f9f-9c01-4262815ada5d,219.22.195.233,10.102001,105.757787,SMART_OTP,paysim
349,TRANSFER,1565575.84,C8896943371,0.0,0.0,C2036271764,2279779.35,3845355.19,0,0,9fb886b2-a662-cb92-4748-ffb3d0a96757,106.78.197.154,18.724899,105.661527,FACE_ID,paysim
350,CASH_OUT,371597.67,C8687458847,0.0,0.0,C4798466247,383618.54,755216.21,0,0,27035b27-958c-2936-b186-78ce4e40bfba,145.146.94.207,20.838224,106.693483,SMART_OTP,paysim
350,CASH_OUT,207309.96,C2621814120,20199.0,0.0,C8233651433,2375770.8,2583080.77,0,0,ba059e68-8d87-b7be-271d-d0f18985c98d,35.184.121.51,20.979,105.854838,SMS_OTP,paysim
350,TRANSFER,63000.0,C6589139315,63500.0,500.0,C3813764850,0.0,63000.0,1,0,94a1eab0-b9c0-37aa-3289-f58b1923cafc,125.244.85.92,18.651988,105.71463,FACE_ID,paysim
350,TRANSFER,1882254.24,C5582102588,0.0,0.0,C2960024146,4840494.67,6722748.9,0,0,761eb3ac-f92d-f31d-a9e7-bb4fa0b8bebf,143.185.11.22,12.225137,109.15399,FACE_ID,paysim
351,PAYMENT,4713.91,C6372621620,10520.0,5806.09,C6551571104,0.0,0.0,0,0,5f866c8e-be00-6ccb-f872-34876507c321,126.79.165.253,21.068445,105.759539,SMART_OTP,paysim
351,CASH_OUT,6855.18,C1683045581,19872.11,13016.93,C4758240997,0.0,0.0,0,0,89811f35-c107-50bc-e6d3-35722bf95861,165.137.82.175,20.846926,106.675831,SMS_OTP,synthetic_activity
351,CASH_OUT,62.43,C7935049254,181.32,118.89,C2025644484,9994429.5,9994491.93,0,0,6aed979f-b2ac-4768-f122-4f43c5274f35,189.3.128.208,12.284962,109.215628,FACE_ID,synthetic_activity
352,TRANSFER,76062.26,C4572203281,100142.0,24079.74,C7681604173,287205.16,363267.42,0,0,299094c0-90cb-b982-eea0-0af96283f50f,196.112.246.66,12.261273,109.204303,SMS_OTP,paysim
352,TRANSFER,367701.26,C4531926314,0.0,0.0,C3712085580,2458579.96,2826281.22,0,0,12b99a50-8cb6-d1f0-a509-6396761579e7,12.107.132.28,12.281298,109.168199,SMS_OTP,paysim
352,CASH_OUT,87085.07,C9717107157,8493.0,0.0,C2181547699,825810.58,912895.65,0,0,a6a1cc2b-0ec5-bad7-b24a-e6e35e411475,63.123.9.236,12.195842,109.235176,SMART_OTP,paysim
353,TRANSFER,48241.92,C8274566891,7190.0,0.0,C3261568218,225266.84,273508.76,0,0,72e89652-884c-0a55-6b89-3000eb1bb47f,21.226.147.207,11.962023,108.486723,FACE_ID,paysim
353,CASH_OUT,40777.47,C6518969906,0.0,0.0,C2147281196,1237530.18,1278307.65,0,0,b28d7cb8-073b-ca43-ad2a-3a7cb4e10c33,66.64.155.149,16.052542,108.254182,SMART_OTP,paysim
353,CASH_OUT,90413.28,C5484753041,146519.71,56106.43,C1953799925,888584.14,888584.14,0,0,12b99a50-8cb6-d1f0-a509-6396761579e7,40.31.96.79,12.201392,109.22738,FACE_ID,synthetic_activity
354,TRANSFER,1497259.53,C7348227535,121256.0,0.0,C2252560080,25121.98,1522381.51,0,0,a4f73a30-17a1-5a60-c55e-6efb1de20f2d,151.250.231.21,11.926689,108.514235,SMART_OTP,paysim
354,TRANSFER,7348.51,C1259180842,69455.11,62106.59,C5608497250,59301.19,66649.7,0,0,b11c377f-40bc-2b56-6d47-72f8d46a77af,129.248.137.169,11.921199,108.470953,SMART_OTP,paysim
354,CASH_IN,40691.46,C4336585435,76426.67,117118.13,C1609424366,43330.21,84021.67,0,0,74fa65ce-489a-c27e-6281-03f01d9fff25,75.172.18.65,10.806897,106.684195,SMS_OTP,synthetic_activity
354,CASH_OUT,41035.71,C5597549393,68392.85,27357.14,C1649187523,1230415.51,1271451.22,0,0,1117f840-280d-4e22-982e-2afd77fc562b,17.206.52.110,12.180876,109.174453,SMS_OTP,synthetic_activity
355,PAYMENT,144.88,C8126703807,0.0,0.0,C1409103719,0.0,0.0,0,0,582a2099-cc2b-2f49-c6d5-3a909296ae08,239.192.102.179,10.021794,105.760782,FACE_ID,paysim
355,TRANSFER,865297.33,C4602370151,1400087.48,534790.14,C6387282660,888584.14,1753881.48,0,0,7de1936b-d0fe-e4f1-2b1c-2d3dfcadb3fd,25.18.199.179,11.989666,108.46988,SMART_OTP,paysim
355,TRANSFER,510655.22,C6874144597,18878.41,0.0,C3779384350,1597992.74,2108647.96,0,0,32b1792b-2263-960a-b43c-6fef2fb7e9bd,47.129.243.29,16.019296,108.150523,FACE_ID,paysim
356,CASH_OUT,143125.83,C3660389767,0.0,0.0,C5623738227,659572.62,802698.45,0,0,c5efd670-1f4d-88ce-998d-e3d83cf29ade,76.117.28.84,20.883312,106.652276,SMS_OTP,paysim
356,CASH_OUT,9857.05,C4038168019,0.0,0.0,C7115739806,6188185.35,6198042.4,0,0,cf265489-2ec7-5a83-bffa-7a4f0f1972db,67.252.231.224,11.967341,108.512075,SMS_OTP,paysim
356,PAYMENT,13994.93,C8645019952,61234.0,47239.07,C5471414432,0.0,0.0,0,0,146e6a4f-2a87-3e02-a2ed-50b9de4cf8bc,22.97.32.71,20.785927,106.702492,FACE_ID,paysim
356,CASH_IN,97119.32,C7555060526,10707.0,107826.32,C3525032144,6616837.48,6519718.17,0,0,19bb5bf0-9b63-9a38-049f-fb5fd6a7aa06,76.32.137.190,11.884223,108.440463,SMART_OTP,paysim
358,TRANSFER,1138783.96,C1380585341,0.0,0.0,C3407361076,1230415.51,2369199.47,0,0,19cea0c3-c2b2-547d-ac3c-ebe37c35b274,171.150.203.253,21.035378,105.816609,FACE_ID,paysim
358,PAYMENT,10828.17,C6733897826,0.0,0.0,C8557035317,0.0,0.0,0,0,01dbeb73-cab2-85dc-85b7-b77436089374,155.134.253.247,18.647201,105.682711,SMART_OTP,paysim
359,TRANSFER,3034.47,C7612150684,6854.43,3819.96,C4214341282,24301.0,24301.0,0,0,ef7cdb39-283e-deec-9245-54686088825e,36.240.85.143,12.276092,109.233127,SMS_OTP,synthetic_activity
360,TRANSFER,16546.96,C4531926314,0.0,0.0,C7198184159,0.0,15000.0,1,0,9564a7bd-c5de-72fb-dd31-5c0b530f7e66,12.107.132.28,12.282511,109.152586,SMART_OTP,synthetic_activity
362,CASH_IN,273597.12,C8687458847,0.0,273597.12,C8338583984,769303.78,769303.78,0,0,8d783178-c935-a278-9645-dec1840d214b,145.146.94.207,20.854599,106.743744,FACE_ID,synthetic_activity
363,TRANSFER,7033.19,C1683045581,13016.93,5983.74,C3779384350,0.0,7033.19,0,0,89811f35-c107-50bc-e6d3-35722bf95861,164.88.71.138,20.805333,106.643468,FACE_ID,synthetic_activity
363,CASH_IN,55116.92,C5484753041,56106.43,111223.35,C5430784064,480711.53,535828.45,0,0,1ef11a27-1c3e-fda4-689b-4fb2da317fd7,75.172.18.65,12.195335,109.238122,FACE_ID,synthetic_activity
367,CASH_IN,27555.54,C1683045581,5983.74,33539.28,C1786291008,323918.99,323918.99,0,0,a3a051e8-5f5c-6553-4e8d-2654cd3710e6,165.137.82.175,20.889409,106.63673,SMS_OTP,synthetic_activity
367,PAYMENT,171.64,C6004033866,2450810.76,2450639.12,C604532730,2364429.09,2364589.49,0,0,5b673a25-42c4-5041-e183-10035bd972c7,41.45.212.221,20.809001,106.666877,SMS_OTP,synthetic_activity
369,CASH_OUT,18985.87,C8016730216,62737.0,43751.13,C3625443960,0.0,18985.87,0,0,bbc99473-4363-589c-3249-5cff89e2df24,210.62.241.93,21.002069,105.778124,SMART_OTP,paysim
370,CASH_IN,203041.45,C8539065273,84343.0,287384.45,C2116373537,21671.64,0.0,0,0,2b2bf58c-6da5-8dad-f56a-abc050fb35b0,186.214.228.237,10.04495,105.788041,FACE_ID,paysim
371,PAYMENT,5017.55,C7546983863,458145.04,453127.48,C3526734229,0.0,0.0,0,0,b998e2d3-6d1e-0d7d-1402-96ee81e6935f,63.109.46.156,20.870323,106.66312,SMS_OTP,paysim
371,CASH_OUT,352473.1,C9116057649,0.0,0.0,C2231126687,984641.6,1337114.71,0,0,5e516bf8-3fa0-29a6-d0a7-3b72c05e5ade,5.163.93.224,21.086175,105.828442,FACE_ID,paysim
371,CASH_IN,112613.4,C5278260563,2866965.92,2979579.32,C7451428804,139352.33,26738.94,0,0,3bca7ff6-71be-0c72-ad8c-c85c53559e80,241.239.242.239,10.847908,106.666927,SMS_OTP,paysim
371,CASH_OUT,41688.69,C6518969906,90090.0,48401.31,C3097419958,224427.77,266116.46,0,0,b28d7cb8-073b-ca43-ad2a-3a7cb4e10c33,156.37.225.216,16.064418,108.221229,SMART_OTP,paysim
372,CASH_OUT,202495.05,C4481989405,0.0,0.0,C5460682840,11336833.86,11539328.91,0,0,17007953-e2ae-f508-0213-d090bd00ff19,25.153.134.144,20.815487,106.647218,SMART_OTP,paysim
372,PAYMENT,14496.12,C7419053843,12908.0,0.0,C1717596236,0.0,0.0,0,0,e5304b87-8e48-4bc0-69c5-0d692c6cdb5a,229.214.209.172,11.928483,108.48274,SMART_OTP,paysim
372,TRANSFER,178512.35,C2949299454,0.0,0.0,C8243553082,11210863.78,11389376.12,0,0,e42f0c28-c3e3-c148-06e2-e861957edc3c,64.61.166.80,10.818711,106.601241,FACE_ID,paysim
372,CASH_IN,29716.81,C8687458847,273597.12,303313.93,C576450135,0.0,0.0,0,0,27035b27-958c-2936-b186-78ce4e40bfba,40.221.147.242,20.787923,106.645093,SMS_OTP,synthetic_activity
373,TRANSFER,1395152.27,C7705505037,0.0,0.0,C8638553304,1660454.17,3055606.44,0,0,2e03a9cc-8827-f0b5-efa9-9c7ea8835c66,71.202.53.63,18.726958,105.687456,FACE_ID,paysim
373,TRANSFER,40832.5,C2848593616,0.0,0.0,C5584722863,325096.56,365929.06,0,0,db576a7f-c8ec-b641-9267-8e10e050df24,173.141.253.224,18.671744,105.635512,SMS_OTP,paysim
373,PAYMENT,1880.04,C7612150684,3819.96,1939.92,C1717771419,696179.74,698059.78,0,0,7161c888-32c5-2d76-370e-bb11affee02e,193.22.76.114,12.290095,109.214648,FACE_ID,synthetic_activity
374,TRANSFER,810860.19,C8008341785,0.0,0.0,C2009578711,2418211.28,3229071.47,0,0,a5e65ec4-6a36-7425-fa41-dd2ecab21438,63.53.139.14,20.802623,106.742623,FACE_ID,paysim
374,TRANSFER,659389.43,C2256327944,1194.0,0.0,C8364904594,956912.01,1616301.44,0,0,7ddcaaf6-ac95-adb1-ffac-54fd0345eeda,27.102.113.134,10.850937,106.665928,FACE_ID,paysim
374,CASH_IN,297505.95,C5218138977,26481.0,323986.95,C1936076175,0.0,0.0,0,0,1d9d1d80-f47e-3ca0-723f-d85ae57b084d,170.139.62.63,10.791375,106.589988,SMART_OTP,paysim
374,TRANSFER,491527.19,C6004033866,2450639.12,1959111.93,C5790585831,45115.74,536642.93,0,0,3c0a584e-a7cd-13cb-abda-06b220d2b528,41.45.212.221,20.822424,106.740764,SMS_OTP,synthetic_activity
375,PAYMENT,7672.7,C6227674185,0.0,0.0,C9109006764,0.0,0.0,0,0,077b1426-b73c-62ab-fe4c-efed6f552c9e,238.238.84.232,11.906264,108.494989,SMS_OTP,paysim
375,TRANSFER,59118.13,C5484753041,111223.35,52105.22,C3929350544,0.0,0.0,0,0,12b99a50-8cb6-d1f0-a509-6396761579e7,75.172.18.65,12.276292,109.228992,SMART_OTP,synthetic_activity
376,CASH_IN,370057.9,C2219033404,1073538.23,1443596.12,C1261278103,2188207.8,1818149.9,0,0,aa7a907d-41f3-f1b9-b81b-da1d386a9050,171.35.237.137,18.619323,105.689525,SMART_OTP,paysim
376,PAYMENT,65078.64,C8934241839,266248.19,201169.55,M1554127424,0.0,0.0,0,0,27035b27-958c-2936-b186-78ce4e40bfba,145.146.94.207,10.076169,105.79528,SMART_OTP,synthetic_activity
377,CASH_OUT,106671.49,C2336841174,0.0,0.0,C2470613034,3508371.32,3615042.81,0,0,df377ff8-5532-7432-b118-cad6cba88a28,244.143.243.235,10.825273,106.58568,SMS_OTP,paysim
377,CASH_IN,57367.38,C8934241839,208880.81,266248.19,C4968288240,12927.65,12927.65,0,0,79c842cb-a8d3-110e-96bf-ae6e37850b5c,145.146.94.207,10.07987,105.789557,SMART_OTP,synthetic_activity
378,PAYMENT,1683.8,C3369966704,576.0,0.0,C6097908453,0.0,0.0,0,0,b7aa53b6-e900-b66f-6083-bf8857dda51e,30.75.23.29,10.83579,106.682767,FACE_ID,paysim
378,TRANSFER,319013.8,C2950943533,686.0,0.0,C3091096898,25878218.93,26197232.73,0,0,27035b27-958c-2936-b186-78ce4e40bfba,145.146.94.207,10.78827,106.658798,SMART_OTP,paysim
378,PAYMENT,32654.63,C4531926314,482149.59,449494.96,C5183605513,230846.67,230846.67,0,0,12b99a50-8cb6-d1f0-a509-6396761579e7,75.172.18.65,12.226321,109.143306,SMART_OTP,synthetic_activity
379,CASH_IN,299921.24,C3787672688,60710.0,360631.24,C5062703261,2993147.33,2693226.1,0,0,302b0401-efed-098b-979a-7368bd96bb0a,98.148.189.1,10.102359,105.714354,SMART_OTP,paysim
379,TRANSFER,915348.29,C2133398429,0.0,0.0,C5644903884,6056869.83,6972218.13,0,0,92e7fc57-cb53-e1ae-daed-71e5929a3bab,211.86.134.204,20.791969,106.728222,SMART_OTP,paysim
379,PAYMENT,7496.67,C6711743855,57439.0,49942.32,C2580496611,0.0,0.0,0,0,3516567d-40b5-5023-2a32-e55373708a7e,39.165.148.43,18.712506,105.708572,SMART_OTP,paysim
379,TRANSFER,303530.99,C9334982953,0.0,0.0,C7654643932,667651.11,971182.1,0,0,d8dcc3a5-309a-8327-891d-47fe970e287a,51.123.71.168,16.091143,108.207366,SMS_OTP,paysim
379,TRANSFER,8373.83,C8975676216,0.0,0.0,C4113388582,1578552.83,1586926.66,0,0,38de44f1-973d-1855-9a03-9d06a9eb0bf9,117.38.154.73,15.996918,108.228413,SMS_OTP,paysim
379,CASH_OUT,257031.47,C1455082502,0.0,0.0,C3419513386,2377697.46,2634728.93,0,0,a40dfea5-bd64-987e-b652-ae9938b5e89a,112.71.216.93,18.706811,105.634867,SMS_OTP,paysim
379,CASH_OUT,276432.37,C1921471280,0.0,0.0,C6712677414,428876.6,705308.96,0,0,27177e59-5548-f613-cf69-ef2dfb2c2c83,208.58.180.189,16.042986,108.225222,SMS_OTP,paysim
380,PAYMENT,10205.54,C6060388565,13307.0,3101.46,C1113471355,0.0,0.0,0,0,2b8d2c49-5e30-03e1-f541-a44e16ccb813,98.104.27.34,10.872594,106.575022,SMART_OTP,paysim
380,CASH_IN,114714.63,C4092827454,99186.0,213900.63,C3065258011,1665432.05,1550717.42,0,0,a966544f-57ca-d887-b916-7c6122d00779,2.81.64.202,12.231516,109.165841,FACE_ID,paysim
381,TRANSFER,1172442.44,C4541137868,0.0,0.0,C8644898931,1309440.77,2481883.22,0,0,2b2bf58c-6da5-8dad-f56a-abc050fb35b0,2.81.64.202,12.224634,109.161008,SMS_OTP,paysim
381,PAYMENT,7902.51,C3148381333,0.0,0.0,C9999086409,0.0,0.0,0,0,61a2d612-9a2f-c701-f3af-bb098c126e0e,103.66.46.62,11.897956,108.4922,SMS_OTP,paysim
381,CASH_IN,304359.34,C4531926314,449494.96,753854.3,C4250106694,0.0,0.0,0,0,aedbd272-8ef2-6cac-ca32-c1eb05d04902,75.172.18.65,12.289631,109.239181,SMART_OTP,synthetic_activity
381,CASH_OUT,133190.72,C8539065273,287384.45,154193.73,C777809380,0.0,126192.63,1,0,4966055e-98a8-a428-266e-cb23227763f8,5.216.211.152,10.391197,105.640983,SMS_OTP,synthetic_activity
384,PAYMENT,4138.33,C3313974580,1367.0,0.0,C8988530403,0.0,0.0,0,0,233731e0-93c0-9687-29e7-e176a79617c4,179.124.75.230,20.880643,106.653754,SMART_OTP,paysim
384,CASH_OUT,120270.42,C6004033866,1959111.93,1838841.51,C3806652404,0.0,0.0,0,0,3c0a584e-a7cd-13cb-abda-06b220d2b528,26.73.159.18,20.786051,106.63966,FACE_ID,synthetic_activity
385,CASH_OUT,620512.76,C2484104353,620512.76,0.0,C1711895189,0.0,620512.76,1,0,ef6739d2-6c82-3a41-30d5-69ed4684ac73,84.139.94.100,10.621409,106.29893,FACE_ID,paysim
390,CASH_OUT,127787.24,C4092827454,213900.63,86113.39,C8243553082,2170479.68,2287110.79,0,0,fc00f3e7-4c91-ef0e-644d-852cba3696cc,124.239.14.109,12.193774,109.20971,SMART_OTP,synthetic_activity
393,TRANSFER,4461962.72,C6213149786,51752.0,0.0,C8910473299,40560.78,4502523.5,0,0,2528d32d-a60c-2bed-7b2a-7f1035901039,154.159.16.114,10.849261,106.685679,SMART_OTP,paysim
393,CASH_OUT,551514.96,C7221796747,11910.93,0.0,C2283748511,833938.89,1385453.84,0,0,f1efa963-2dfc-6b9c-794f-ebeff96277e5,87.152.112.249,11.895178,108.431768,FACE_ID,paysim
393,CASH_OUT,286787.51,C1450672371,124.0,0.0,C8327603191,342595.41,629382.93,0,0,60185b17-bec5-715c-a71d-b3a62c281bbd,254.204.172.169,18.718332,105.703134,SMART_OTP,paysim
393,TRANSFER,576733.48,C7348227535,124.0,0.0,C8338583984,929177.83,1505911.31,0,0,a4f73a30-17a1-5a60-c55e-6efb1de20f2d,16.32.5.158,11.923582,108.506612,FACE_ID,paysim
393,TRANSFER,1656736.02,C5524442383,59884.0,0.0,C1581945785,77557.44,1734293.46,0,0,ab35f75a-a433-66c9-7d3d-6b721f3ec572,253.147.123.71,16.061749,108.190507,FACE_ID,paysim
394,TRANSFER,1145030.36,C2848593616,34167.0,0.0,C5331482294,63048.2,1208078.56,0,0,8522496a-deaf-0fa9-24a6-3a6cb641d449,204.23.78.214,18.720221,105.734492,SMART_OTP,paysim
394,CASH_OUT,47502.19,C3846961735,0.0,0.0,C7870795081,1537033.54,1584535.73,0,0,b3e6922d-a504-4925-fffc-ff637bf3f8f5,84.17.183.233,16.04241,108.146328,SMS_OTP,paysim
395,CASH_IN,117532.02,C4288079659,9012036.14,9129568.16,C6151078438,347193.65,229661.64,0,0,83a17fac-c89a-0cbd-cc19-2b501e56a4fb,54.7.207.234,12.267402,109.185509,SMS_OTP,paysim
395,CASH_OUT,105529.23,C4531926314,753854.3,648325.07,C844362938,372458.92,399077.43,0,0,12b99a50-8cb6-d1f0-a509-6396761579e7,75.172.18.65,12.229857,109.141115,SMS_OTP,synthetic_activity
396,CASH_OUT,63401.7,C6872906247,148691.0,85289.3,C9741638801,9756619.76,9820021.46,0,0,72a07a9c-5dc2-28d3-ab91-dd71ba0d24f5,152.8.223.185,20.796982,106.669126,SMS_OTP,paysim
396,TRANSFER,1547877.98,C8578693298,1547877.98,0.0,C8380579784,0.0,0.0,1,0,73f56452-6899-2584-0ade-0b418224153c,14.119.183.59,16.266098,108.057408,FACE_ID,paysim
396,CASH_OUT,170366.43,C9354901430,42153.0,0.0,C3723285685,875143.22,1045509.65,0,0,94a1eab0-b9c0-37aa-3289-f58b1923cafc,125.244.85.92,20.797705,106.651586,SMS_OTP,paysim
396,CASH_OUT,36408.62,C6372621620,33217.0,0.0,C1265054404,0.0,36408.62,0,0,f0b6844f-6a73-30b3-ecfa-17006790eee0,151.19.105.227,21.021618,105.828409,SMART_OTP,paysim
396,CASH_OUT,10805.32,C2009068575,0.0,0.0,C3890232703,534699.71,545505.03,0,0,94a1eab0-b9c0-37aa-3289-f58b1923cafc,125.244.85.92,10.104971,105.782438,SMART_OTP,paysim
396,CASH_IN,264044.97,C4531926314,648325.07,912370.04,C5639844890,0.0,0.0,0,0,12b99a50-8cb6-d1f0-a509-6396761579e7,12.107.132.28,12.2796,109.242756,SMART_OTP,synthetic_activity
